contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Herkingenstraat 84 (links),0599::SB329,3086 BJ,1727,303,1,6,0,0,0,278,32,0,0,0,0,0,0,310,18,55,60,23,52,33,5,17,4,12,14,7,0,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Langenhorst 104,0599::SB330,3085 HR,1003,304,0,1,0,0,0,266,39,0,0,0,0,0,0,305,22,29,89,17,44,21,6,24,26,7,17,2,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Putsebocht 89 (links),0599::SB331,3073 HE,1070,252,0,5,0,0,0,208,49,0,0,0,0,0,0,257,22,42,16,28,49,29,12,2,1,3,5,41,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Krabbendijkestraat 238 (links),0599::SB332,3086 LW,1460,344,5,1,0,0,0,323,28,0,0,0,1,0,0,351,34,53,86,26,46,30,10,17,6,17,15,4,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Puitstraat 101,0599::SB333,3192 SH,1274,440,2,4,0,0,1,414,31,0,0,0,0,0,0,446,22,49,96,40,66,41,17,13,26,41,21,5,1,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Krabbendijkestraat 238 (rechts),0599::SB334,3086 LW,1416,357,3,4,0,4,0,331,29,0,0,4,0,0,0,360,31,53,79,31,64,32,19,17,2,16,10,2,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Nieuwe Wetering 251,0599::SB335,3194 TB,2450,680,4,6,0,0,0,606,84,0,0,0,0,0,0,690,91,57,221,62,89,55,14,20,0,31,26,9,1,4
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Herkingenstraat 84 (rechts),0599::SB336,3086 BJ,1552,302,0,3,2,0,0,271,36,0,0,0,2,0,0,307,16,48,74,29,55,24,9,5,3,10,14,13,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Afrikaanderplein 7 (links),0599::SB337,3072 EA,1314,270,2,7,2,0,0,232,49,0,0,0,2,0,0,281,9,42,39,22,51,32,7,6,0,6,7,47,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Herenoord 6,0599::SB338,3079 JJ,1570,381,0,6,0,0,0,339,48,0,0,0,0,0,0,387,31,51,100,22,72,26,10,10,13,16,21,8,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Joubertstraat 13A,0599::SB339,3072 XS,1453,259,0,2,0,0,0,217,42,0,0,2,0,2,0,259,27,47,38,18,31,50,8,3,0,10,10,17,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Montfoortverloop 15,0599::SB340,3077 XM,1438,236,1,4,0,2,0,216,23,0,0,2,0,0,0,239,10,31,66,7,62,18,8,5,1,10,10,7,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Asterlo 10 (links),0599::SB341,3085 AD,1430,458,1,1,2,0,0,412,46,0,0,2,0,0,0,458,37,49,127,41,99,22,10,12,4,28,20,5,1,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Noorderhagen 80,0599::SB342,3078 CK,1366,348,1,2,0,0,0,312,39,0,0,0,0,0,0,351,21,48,83,31,59,32,7,12,15,19,18,3,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Biezenkreek 15,0599::SB343,3079 SK,1155,331,0,2,0,0,0,294,39,0,0,0,0,0,0,333,19,51,108,24,39,14,4,15,10,27,13,7,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Carnissedreef 280,0599::SB344,3084 NN,1500,387,1,2,0,0,0,344,46,0,0,0,0,0,0,390,29,53,105,28,59,32,17,12,7,13,25,3,0,4
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hijkerveld 9,0599::SB345,3085 PA,1460,351,2,3,0,0,0,330,26,0,0,0,0,0,0,356,23,45,90,23,68,32,10,11,1,24,19,2,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pietersdijk 60,0599::SB346,3079 TD,1024,294,1,0,0,0,0,255,40,0,0,0,0,0,0,295,14,31,76,20,39,17,8,15,19,21,17,17,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Slaghekstraat 5,0599::SB347,3074 LA,1300,276,4,5,0,13,0,242,56,0,0,0,13,0,0,298,25,46,42,27,33,36,18,5,2,7,6,29,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Putselaan 64,0599::SB348,3074 JC,1357,308,0,2,0,0,0,253,57,0,0,0,0,0,0,310,16,48,33,26,60,45,15,9,0,7,5,42,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Polderplein 26,0599::SB349,3074 XE,1496,267,2,1,0,0,0,220,51,0,1,0,1,0,0,271,8,42,43,30,51,42,14,7,1,8,6,13,2,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Arcenstraat 31 (links),0599::SB351,3077 HA,1352,317,2,1,0,1,0,267,54,0,0,0,1,0,0,321,11,40,116,20,54,18,6,9,0,16,18,6,0,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Alverstraat 141,0599::SB352,3192 TN,1759,509,1,0,0,0,0,459,51,0,0,0,0,0,0,510,59,58,137,44,72,32,18,21,5,29,19,9,0,6
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Akkerwinde 1 (links),0599::SB353,3191 RA,1106,363,1,2,0,0,0,319,48,0,1,0,1,0,0,367,41,34,105,24,52,25,15,3,4,27,25,4,1,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Oudelandstraat 75 (links),0599::SB354,3073 LJ,1835,379,0,3,0,1,0,338,45,0,0,1,0,0,0,383,11,42,139,21,73,26,9,5,1,18,23,10,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pirandellostraat 43,0599::SB355,3076 KW,1659,383,2,5,0,0,0,352,38,0,0,0,0,0,0,390,22,53,98,37,62,20,14,12,12,28,15,8,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Oudelandstraat 75 (rechts),0599::SB356,3073 LJ,1961,274,0,3,0,0,0,247,30,0,0,0,0,0,0,277,10,22,107,14,61,13,8,4,4,13,7,7,2,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schinnenbaan 130,0599::SB357,3077 JJ,1657,402,2,4,0,1,0,353,54,0,0,1,0,0,0,407,21,64,110,35,71,26,11,15,2,23,21,2,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Max Havelaarweg 55 (rechts),0599::SB358,3193 VA,1106,336,1,1,0,3,0,310,31,0,0,0,3,0,0,341,37,37,106,28,42,24,5,10,4,23,17,3,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Barbeelsingel 55,0599::SB359,3192 BA,1109,411,2,3,0,0,0,386,30,0,0,0,0,0,0,416,38,33,104,49,80,27,12,14,3,25,23,1,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jagerslaan 15,0599::SB360,3075 AA,950,198,1,3,0,2,0,173,27,0,0,2,0,0,0,200,14,32,53,6,38,12,7,9,2,8,9,5,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Grift 42,0599::SB361,3075 SB,1403,494,3,3,0,0,0,446,51,0,0,3,0,3,0,497,19,38,165,37,102,27,17,8,12,37,29,1,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schuilingsoord 8,0599::SB362,3079 NG,703,313,1,0,0,1,0,290,23,0,0,1,0,0,0,313,24,42,83,41,35,15,8,15,7,29,12,2,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jan Ligthartstraat 6,0599::SB363,3083 AM,1133,313,3,1,0,0,0,285,32,0,0,0,0,0,0,317,8,28,134,14,60,15,5,6,5,13,19,2,4,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Oude Watering 324,0599::SB364,3077 RE,961,271,2,4,0,0,0,240,37,0,0,0,0,0,0,277,21,38,72,17,42,19,6,15,5,10,17,5,4,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Persoonshaven 650,0599::SB365,3071 CL,1031,224,4,2,0,0,0,199,32,0,1,0,1,0,0,231,7,47,39,7,36,24,7,4,1,8,18,24,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Asterlo 10 (rechts),0599::SB366,3085 AD,1440,381,4,4,2,0,0,355,36,0,0,0,2,0,0,391,29,39,115,29,66,29,5,15,8,25,15,6,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Spoorweghaven 172 (links),0599::SB367,3071 ZG,1483,332,1,4,0,2,0,289,46,0,0,2,0,0,0,335,30,64,59,20,72,38,19,7,4,5,8,6,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Van Langendonckstraat 51,0599::SB368,3076 SH,1522,403,2,3,0,0,0,373,35,0,0,0,0,0,0,408,22,49,128,25,48,45,16,21,5,18,18,7,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Heidestraat 9,0599::SB369,3073 GZ,2174,267,5,6,0,0,0,227,50,0,0,1,0,1,0,277,37,28,33,23,66,38,11,8,3,1,5,13,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Othelloweg 377,0599::SB370,3194 GR,1106,231,2,3,0,0,0,212,24,0,0,0,0,0,0,236,18,24,55,24,42,13,9,14,2,16,9,3,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau W.G. Witteveenplein 10,0599::SB371,3071 MA,1314,659,1,1,0,0,0,598,63,0,0,0,0,0,0,661,91,87,34,19,66,202,99,16,3,7,28,0,6,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gebbeweg 10 (links),0599::SB372,3192 GE,1454,582,1,4,1,0,0,538,50,0,0,0,1,0,0,588,49,62,160,60,84,50,12,15,7,48,22,10,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Mosoelstraat 20,0599::SB373,3193 EL,1249,363,1,5,0,0,0,332,37,0,0,0,0,0,0,369,38,37,93,40,46,43,22,6,4,13,12,7,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prins Hendriklaan 22 (rechts),0599::SB374,3071 LE,1217,483,4,6,0,0,0,444,49,0,0,0,0,0,0,493,72,56,52,31,78,94,43,3,5,15,31,2,0,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Talingstraat 8,0599::SB375,3082 MH,867,319,2,3,0,0,1,291,32,0,0,0,0,0,0,324,28,35,64,31,52,24,24,9,1,19,19,10,1,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Molenvliet 208 (rechts),0599::SB376,3076 CM,812,196,3,1,0,1,0,188,13,0,0,0,1,0,0,201,16,25,65,16,20,17,4,7,10,11,4,1,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Maashaven O.z. 230,0599::SB377,3072 HS,1273,277,0,6,0,0,0,251,32,0,0,0,0,0,0,283,28,48,44,20,28,37,17,6,5,4,17,20,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Millinxstraat 69,0599::SB378,3081 PE,1309,267,1,1,0,12,0,231,26,0,0,12,0,0,0,257,12,40,36,28,48,30,21,13,5,6,16,9,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Homerusplein 1,0599::SB379,3076 LZ,1337,256,3,4,0,9,1,237,34,0,0,0,9,0,0,272,14,44,55,12,50,23,6,6,0,13,16,15,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hoogvlietstraat 25,0599::SB380,3081 ST,1295,279,1,1,0,1,1,248,31,0,0,1,0,0,0,280,4,45,68,24,41,35,16,6,5,9,18,6,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Aesopusplaats 2,0599::SB381,3076 BA,1029,312,1,3,0,0,0,298,18,0,0,0,0,0,0,316,18,41,74,18,55,30,7,10,5,29,17,8,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Clemensstraat 111 (links),0599::SB382,3082 CE,1012,387,0,8,0,0,0,346,49,0,0,0,0,0,0,395,18,55,78,25,66,33,23,18,12,19,27,12,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gebbeweg 10 (rechts),0599::SB383,3192 GE,1697,416,1,0,0,0,0,378,37,0,0,2,0,2,0,415,31,54,109,51,62,43,2,10,5,19,25,1,1,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Polslandstraat 47,0599::SB384,3081 TK,1089,171,0,5,0,0,0,158,18,0,0,0,0,0,0,176,9,26,37,14,36,15,6,4,0,8,16,0,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ravenswaard 5,0599::SB385,3078 PG,1211,442,2,3,0,0,35,408,2,0,0,2,0,2,0,445,27,56,125,59,60,20,7,20,10,31,23,2,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Groene tuin 1,0599::SB386,3078 KA,951,342,0,1,0,0,2,305,36,0,0,0,0,0,0,343,27,45,76,38,48,29,8,10,3,30,19,8,0,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Menanderstraat 89,0599::SB387,3076 AG,1425,425,3,2,0,0,0,378,52,0,0,0,0,0,0,430,18,47,107,25,77,35,15,13,4,30,22,31,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wolphaertsbocht 399,0599::SB388,3081 KK,1463,254,4,2,0,2,0,228,30,0,0,2,0,0,0,258,8,54,45,19,47,31,10,9,7,7,5,10,2,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Katendrechtse Lagedijk 186,0599::SB389,3081 ZD,1340,266,8,1,0,0,0,245,30,0,0,0,0,0,0,275,13,47,63,18,43,23,14,11,3,7,19,2,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gooilandsingel 11,0599::SB390,3083 DP,1159,392,4,2,1,0,1,361,37,0,0,0,1,0,0,399,44,55,99,17,54,46,19,8,9,7,32,1,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bevelandsestraat 30,0599::SB391,3083 NA,2179,475,3,2,0,0,0,427,51,0,0,2,0,2,0,478,31,51,130,27,79,27,30,31,18,21,27,2,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Rijkeeplein 2,0599::SB392,3191 VD,1431,366,4,2,0,0,0,336,36,0,0,0,0,0,0,372,39,36,103,32,52,32,5,13,0,25,22,3,3,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Boomgaardhoekseweg 93,0599::SB393,3191 VB,1413,459,1,6,0,0,0,400,66,0,0,0,0,0,0,466,48,48,141,32,62,40,4,18,5,26,29,3,0,3
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Carnissedreef 6,0599::SB394,3084 NN,1390,180,2,5,0,0,0,170,17,0,0,0,0,0,0,187,14,29,42,10,32,14,10,8,2,8,4,4,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Aalsdijk 16 (rechts),0599::SB395,3079 RK,1055,296,1,1,0,1,0,273,26,0,0,0,1,0,0,299,26,33,79,26,48,30,7,5,5,15,15,5,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Spoorweghaven 172 (rechts),0599::SB396,3071 ZG,1730,338,0,3,2,0,0,299,44,0,0,0,2,0,0,343,26,58,66,15,70,44,12,10,2,11,14,6,2,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Landmanstraat 2,0599::SB397,3082 WL,2912,559,3,4,0,0,1,520,45,0,0,0,0,0,0,566,41,74,117,34,98,60,29,24,22,19,33,5,1,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Klencke 7,0599::SB398,3191 VK,1226,416,0,0,0,0,1,391,24,0,0,0,0,0,0,416,21,58,90,48,80,27,5,16,18,18,18,9,3,5
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Huniadijk 251,0599::SB399,3079 EG,1258,501,1,7,0,0,0,458,51,0,0,0,0,0,0,509,27,65,127,32,92,41,18,34,18,18,17,9,2,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Velsenaerstraat 4,0599::SB400,3195 RP,1185,396,0,4,0,1,0,369,32,0,0,0,1,0,0,401,29,32,88,101,51,12,3,29,5,23,15,6,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sluiskreek 322,0599::SB401,3079 BD,1092,399,2,3,0,0,0,364,40,0,0,0,0,0,0,404,32,51,97,41,67,17,15,15,15,25,16,6,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Akkerwinde 1 (midden),0599::SB402,3191 RA,1069,402,1,0,2,0,0,349,52,0,0,2,0,0,0,401,60,24,120,32,60,36,10,13,5,19,13,8,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Slinge 303 (links),0599::SB403,3085 ER,1334,336,7,8,2,0,0,333,20,0,0,0,2,0,0,353,16,54,93,31,64,24,9,10,2,16,14,2,1,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Othelloweg 8,0599::SB404,3194 GS,1041,218,0,6,0,0,0,209,15,0,0,0,0,0,0,224,13,30,65,12,41,14,8,11,0,8,13,0,1,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voornsevliet 4,0599::SB405,3082 KZ,1401,399,2,0,0,0,0,355,46,0,0,0,0,0,0,401,16,50,99,21,79,26,26,32,11,12,26,1,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schulpplein 50,0599::SB407,3082 PX,1258,294,1,0,0,2,3,267,23,0,0,2,0,0,0,293,34,40,63,16,30,25,13,14,15,15,23,2,0,4
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Heysekade 1,0599::SB408,3089 TE,1047,414,4,6,0,0,0,391,33,0,0,0,0,0,0,424,29,35,119,34,99,35,11,7,1,20,21,1,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kruisnetlaan 410,0599::SB409,3192 KE,1611,540,1,5,0,0,0,488,56,0,0,2,0,2,0,544,41,73,129,52,72,43,5,17,11,53,39,5,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Velsenaerstraat 214,0599::SB410,3195 RP,1526,622,2,3,1,0,0,566,62,0,0,0,1,0,0,628,84,42,177,110,48,41,10,25,8,29,30,15,1,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Van Lieshoutstraat 20,0599::SB411,3078 WP,1448,424,1,3,0,0,0,389,39,0,0,0,0,0,0,428,20,52,152,22,63,36,8,18,9,22,19,2,0,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vroomstraat 14,0599::SB412,3195 VP,1032,339,1,2,0,0,26,316,0,0,0,0,0,0,0,342,27,42,103,37,49,13,7,16,4,22,9,8,1,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sara Burgerhartweg 60,0599::SB413,3193 TB,1310,363,5,0,0,0,1,346,21,0,0,0,0,0,0,368,22,55,86,46,58,19,11,13,6,24,9,8,1,5
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zwartewaalstraat 191,0599::SB414,3081 HZ,1177,194,0,1,0,1,0,177,17,0,0,1,0,0,0,194,8,20,32,14,37,14,18,7,15,4,14,11,0,0
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Strevelsweg 350,0599::SB415,3075 NN,1056,288,0,4,0,1,0,250,41,0,0,1,0,0,0,291,22,33,75,17,57,24,15,7,5,12,16,3,0,2
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jan van Goyenstraat 1 (links),0599::SB416,3181 HR,1124,504,3,2,0,0,0,458,51,0,0,0,0,0,0,509,71,40,114,75,52,26,10,21,3,26,27,35,3,1
Rotterdam,Rotterdam,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vincent van Goghstraat 1 (links),0599::SB417,3181 VJ,1420,299,0,0,0,0,0,273,26,0,0,0,0,0,0,299,64,26,75,27,48,13,5,0,2,12,16,10,0,1
