contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Seniorenflat Nesselande,0599::SB513,3059 WG,1125,470,2,1,0,0,0,406,67,0,0,0,0,0,473,127,45,20,72,40,25,16,9,32,6,1,8,25,13,19,4,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcomplex R.K.C. Wion,0599::SB514,3068 ZH,1089,319,0,1,0,0,2,294,24,0,0,0,0,0,320,63,33,17,55,21,19,20,8,19,3,3,2,22,4,10,1,13,3,0,0,1,0,0,0,1,0,0,0,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurt- en Speeltuinvereniging Het Lage Land,0599::SB515,3067 TD,1107,135,0,0,0,0,0,123,12,0,0,0,0,0,135,17,12,2,24,15,9,2,6,9,3,1,8,9,5,6,0,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Swedoro,0599::SB516,3066 NM,1200,323,0,1,0,0,2,285,37,0,0,0,0,0,324,53,47,20,45,9,24,20,11,17,0,10,21,14,3,16,1,6,0,1,0,0,0,0,0,1,0,0,4,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Groene Tuinkerk,0599::SB517,3078 KG,1187,418,0,2,0,0,2,356,62,0,0,0,0,0,420,85,57,20,37,31,24,21,18,17,3,7,23,27,17,16,1,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Johanneskerk-Lombardijen,0599::SB518,3076 EB,643,649,1,9,0,1,1,594,65,0,0,1,0,0,660,98,84,28,70,35,53,29,25,35,6,3,49,59,10,35,0,16,6,3,0,2,2,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdamse Munt,0599::SB519,3071 AH,1209,406,0,3,0,0,0,351,58,0,0,0,0,0,409,35,12,7,85,43,15,19,13,19,2,1,95,9,19,2,0,8,16,3,1,0,0,0,0,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wereldmuseum,0599::SB520,3016 DM,1127,1194,0,3,0,2,10,1097,88,0,2,0,0,0,1195,286,51,44,355,88,21,44,12,54,0,7,5,41,32,51,2,88,2,3,2,0,5,0,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Arminius Debatpodium,0599::SB521,3015 CB,1185,653,3,1,0,0,4,617,36,0,0,0,0,0,657,85,10,25,218,90,25,31,13,37,1,0,13,13,32,5,1,47,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Gashouderstraat,0599::SB522,3061 EK,1100,568,0,6,0,0,2,508,64,0,0,0,0,0,574,116,20,23,141,38,25,24,15,29,4,5,11,17,18,9,1,44,17,3,2,2,0,3,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau PAC Rotterdam,0599::SB523,3062 CJ,1152,196,1,3,0,0,1,177,22,0,0,0,0,0,200,41,15,4,44,18,9,9,0,13,0,1,9,7,7,7,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting RoMeO,0599::SB524,3051 PC,1154,963,2,1,0,1,2,883,80,0,1,0,0,0,965,149,56,43,263,84,39,42,16,75,2,4,2,30,18,36,4,79,3,8,1,1,5,0,1,0,0,2,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hout- en Meubileringscollege,0599::SB525,3052 KP,1273,282,2,3,0,0,4,249,34,0,0,0,0,0,287,37,22,4,52,35,16,14,7,19,2,2,20,7,7,6,0,16,4,2,0,1,4,0,2,0,0,3,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scouting Starrenburg,0599::SB526,3043 NB,952,210,2,0,0,0,0,188,24,0,0,0,0,0,212,33,10,22,47,9,1,7,5,21,0,3,0,12,10,6,1,12,4,1,0,0,0,4,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jong Delfshaven,0599::SB528,3026 TL,1171,773,0,5,0,0,3,629,146,0,0,0,0,0,778,53,27,5,97,59,26,30,16,27,3,1,289,17,29,2,1,27,54,6,0,2,0,0,0,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Delfshaven,0599::SB529,3024 CZ,1342,609,1,4,0,0,1,576,37,0,0,0,0,0,614,65,27,14,143,69,29,37,13,25,1,3,73,23,32,10,0,32,4,2,0,0,2,2,0,1,0,2,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Vredehofweg,0599::SB530,3062 EK,1065,680,0,1,0,0,5,615,61,0,0,0,0,0,681,216,13,31,222,36,8,16,3,21,1,2,0,16,3,13,1,66,0,4,0,2,3,0,1,0,0,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SKAR Ateliers,0599::SB531,3073 HD,1163,247,1,0,0,0,1,202,45,0,0,0,0,0,248,7,13,3,24,21,7,10,2,11,2,0,85,8,11,1,0,6,31,1,0,0,1,0,0,0,0,1,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maritiem museum,0599::SB532,3011 EA,1256,724,0,2,1,0,8,663,54,0,1,0,0,0,725,131,22,21,223,61,11,28,10,34,1,2,7,31,31,28,2,66,1,3,2,1,4,1,0,0,2,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Dam,0599::SB533,3071 EE,1241,372,1,8,0,5,1,299,86,0,0,5,0,0,386,12,19,4,38,32,28,18,5,9,0,1,131,6,34,2,0,8,18,2,0,1,1,0,0,0,0,1,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Leger des Heils Bloemhof,0599::SB534,3073 KP,1128,762,3,1,0,0,0,653,113,0,0,0,0,0,766,60,109,10,63,44,54,35,9,27,10,1,215,41,39,11,1,6,18,1,1,1,2,1,0,0,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Klein-Coolstraat,0599::SB535,3033 XS,1097,629,0,2,0,1,5,584,43,0,0,1,0,0,632,55,14,16,213,77,15,22,4,52,1,1,29,15,25,8,1,64,2,5,0,1,4,0,2,0,1,0,1,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Kolkmanstraat,0599::SB536,3039 PH,1286,510,0,1,0,0,0,480,31,0,0,0,0,0,511,68,17,12,168,69,17,30,9,19,4,1,4,14,11,18,3,43,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymnastieklokaal Van Vlooswijkstraat,0599::SB537,3039 TP,1291,1065,1,4,0,2,3,993,76,0,0,2,0,0,1072,165,51,34,310,113,37,44,17,88,1,7,5,31,30,36,5,68,0,4,2,0,7,2,0,0,0,0,0,6,0,2,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pernissimo,0599::SB539,3195 AG,1296,746,1,5,0,3,1,670,84,0,0,3,0,0,755,174,132,52,61,20,31,20,22,39,14,8,4,86,8,36,9,7,0,5,1,1,5,6,3,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Jan Steenstraat,0599::SB540,3042 AL,952,282,0,0,0,0,1,237,44,0,0,0,0,0,282,41,29,9,48,17,18,17,6,11,8,2,37,17,7,2,2,2,4,1,0,0,0,1,0,0,0,1,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RSC Voorwaarts,0599::SB541,3043 AZ,1132,168,0,0,0,0,1,143,24,0,0,0,0,0,168,19,21,11,30,10,8,9,3,7,2,2,11,12,4,6,2,6,0,0,0,0,0,0,1,3,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymnastieklokaal Aalreep,0599::SB542,3192 SE,1044,812,4,1,0,4,2,743,76,0,0,4,0,0,821,141,177,48,89,32,70,41,13,19,22,3,17,64,16,39,3,3,4,2,0,2,4,0,0,0,0,2,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Catullusweg,0599::SB543,3076 KB,917,447,5,6,0,0,0,398,60,0,0,0,0,0,458,38,58,14,28,32,27,28,9,16,2,4,104,27,13,18,1,5,14,2,0,0,1,0,0,1,0,1,3,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau VV Rozenburg,0599::SB544,3181 HT,925,277,1,0,0,0,1,243,34,0,0,0,0,0,278,83,37,17,34,2,19,8,10,6,2,2,0,25,1,23,1,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuinvereniging de Torteltuin,0599::SB545,3052 KR,1200,669,0,1,0,1,0,624,47,0,0,1,0,0,671,101,51,28,180,49,29,24,20,40,4,2,4,43,13,21,0,47,3,0,0,3,3,0,0,0,2,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Olijflaan 12,0599::SB546,3053 WK,829,224,0,0,0,0,0,209,15,0,0,0,0,0,224,37,10,18,62,9,7,9,9,17,1,0,5,6,4,11,3,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Coloniastraat,0599::SB547,3024 TA,1128,373,1,3,0,0,2,345,30,0,0,0,0,0,377,31,18,3,81,64,11,19,7,23,2,0,28,24,25,4,0,28,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Heidestraat,0599::SB548,3073 GZ,1234,371,2,1,0,0,2,296,76,0,0,0,0,0,374,22,31,2,22,18,12,12,2,10,0,0,183,6,13,2,0,6,28,0,1,0,0,0,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Schiedamse Vest,0599::SB549,3011 BH,865,501,1,0,0,0,1,454,47,0,0,0,0,0,502,75,35,11,135,43,25,27,5,37,4,1,24,11,23,6,1,25,5,0,0,0,2,0,0,0,2,0,0,4,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schotse Kerk,0599::SB550,3012 BH,1227,627,1,0,0,2,2,577,51,0,0,2,0,0,630,94,30,17,194,70,17,16,3,30,0,1,12,24,27,19,0,60,5,3,0,1,2,0,0,0,1,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcomplex Nenijto,0599::SB551,3039 KK,1223,421,0,1,0,1,1,401,21,0,0,1,0,0,423,60,10,16,115,51,15,25,9,21,3,3,8,8,17,11,3,38,3,1,1,1,1,0,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie IJsselmonde,0599::SB552,3078 AK,898,551,1,6,0,1,1,489,69,0,0,1,0,0,559,58,82,21,53,32,40,31,11,24,2,6,81,38,25,22,1,6,10,0,0,2,1,1,1,1,0,2,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Hollands Tuin,0599::SB553,3078 EE,1145,429,1,5,0,2,1,365,71,0,0,2,0,0,437,58,46,12,59,25,32,15,13,17,12,8,54,25,18,10,1,2,13,4,0,0,1,0,0,0,0,4,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Koffiehuiskamer de Oostster,0599::SB554,3066 ER,1072,404,2,2,0,0,1,369,38,0,0,0,0,0,408,46,74,12,39,18,47,28,10,14,3,0,20,39,11,18,5,6,7,0,0,1,4,0,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Woongebouw Nieuw Verlaat,0599::SB555,3069 WB,1319,301,0,1,0,0,1,282,19,0,0,0,0,0,302,44,47,7,32,17,37,23,9,11,10,1,6,26,12,9,0,2,3,0,0,0,1,0,0,0,1,1,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Laurens Wonen,0599::SB556,3068 EC,1148,458,1,0,0,0,2,421,36,0,0,0,0,0,459,81,48,13,72,28,40,24,10,27,6,6,15,28,13,22,0,10,3,4,0,0,4,0,0,2,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Melanchthon Wilgenplas,0599::SB557,3052 SL,1308,379,2,2,0,1,0,336,48,0,0,1,0,0,384,38,35,12,54,37,30,29,15,18,4,4,57,14,9,6,1,6,5,0,1,0,1,0,1,0,0,1,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Alkemadehof,0599::SB558,3031 PB,1573,558,0,0,0,0,1,521,36,0,0,0,0,0,558,95,31,20,144,60,30,14,2,29,0,2,22,30,21,18,2,34,2,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Hendrik de Keyserstraat,0599::SB559,3034 CK,1118,139,0,2,0,1,0,119,23,0,0,1,0,0,142,7,10,1,10,14,5,9,3,3,2,0,35,6,12,1,1,5,7,2,0,2,0,1,0,0,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gallery Untitled,0599::SB562,3037 VS,1256,565,0,4,0,0,4,518,47,0,0,0,0,0,569,55,14,8,129,84,15,27,8,41,1,0,59,19,30,5,1,40,18,5,1,2,2,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dansschool Kralingen/ No Limits,0599::SB563,3061 PN,1144,553,0,4,0,2,1,490,68,0,0,2,0,0,559,60,25,19,123,55,20,18,11,20,6,0,87,23,21,5,1,31,17,4,0,0,4,0,0,0,1,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prinsekerk,0599::SB564,3039 LN,1264,557,0,0,0,8,0,527,39,1,0,9,0,0,566,81,8,14,160,60,22,29,19,51,0,0,2,10,21,13,0,59,2,1,0,0,3,0,1,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grafisch Lyceum Heer Bokelweg,0599::SB565,3032 AD,1177,240,3,1,0,0,5,227,12,0,0,0,0,0,244,23,4,2,61,41,14,3,3,18,3,0,12,7,18,3,1,21,2,1,0,0,0,0,0,0,1,0,1,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Islamitische Universiteit,0599::SB566,3037 PR,1187,901,0,1,0,1,2,836,65,0,0,1,0,0,903,86,22,26,279,125,18,37,12,50,1,2,58,17,54,7,2,71,21,2,2,3,3,0,0,0,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grafisch Lyceum Stadhoudersplein,0599::SB567,3039 ER,1086,1150,2,1,0,1,3,1080,71,0,0,1,0,0,1154,163,37,27,361,121,40,36,14,80,2,1,17,48,46,35,5,88,13,4,0,1,5,2,0,0,0,0,1,2,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Basisschool de Sleutel,0599::SB568,3073 HT,1169,255,2,0,0,0,2,191,65,1,0,1,0,0,258,10,12,2,20,3,8,1,0,5,0,0,154,3,13,1,1,2,18,0,2,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RET Hoofdkantoor,0599::SB569,3071 AA,1198,679,1,1,0,1,3,612,65,0,1,0,0,0,680,111,29,34,173,70,37,36,14,30,3,2,28,27,21,23,1,31,5,3,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Stichtseplein,0599::SB570,3074 TN,1031,228,1,1,0,0,0,189,41,0,0,0,0,0,230,22,8,3,23,15,6,10,3,5,4,0,94,4,4,2,1,2,19,0,0,0,1,0,0,0,0,0,1,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Nieuwe Gaffel,0599::SB571,3014 RC,1096,629,1,12,0,1,2,545,96,0,0,1,0,0,643,53,33,13,81,61,39,47,4,22,8,1,135,17,51,4,2,11,39,3,0,0,2,0,0,0,0,0,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Aktiegroep het Oude Westen,0599::SB572,3014 RA,1247,556,0,7,0,1,0,496,68,0,0,1,0,0,564,40,28,8,73,69,40,48,3,26,4,0,102,18,36,9,3,17,22,0,0,3,1,0,0,0,0,3,1,1,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Tattistraat,0599::SB573,3066 CE,960,591,6,2,0,0,3,530,66,0,0,0,0,0,599,91,76,28,98,37,50,47,12,28,6,12,14,26,14,24,3,10,7,5,1,0,1,0,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Prins Alexander,0599::SB574,3067 GC,1200,481,0,2,0,1,3,433,45,0,2,0,1,0,481,72,54,14,74,34,35,29,15,22,3,4,35,24,16,17,2,20,3,2,0,4,1,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Accent Praktijkonderwijs,0599::SB575,3029 NA,1232,150,0,3,0,0,0,139,14,0,0,0,0,0,153,8,11,1,38,14,9,7,4,8,1,0,21,2,11,1,0,6,3,0,0,2,0,0,2,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Leespaleis,0599::SB576,3023 VJ,1506,780,2,5,0,0,0,659,128,0,0,0,0,0,787,61,27,7,108,69,35,42,13,42,3,2,204,26,48,10,0,31,42,6,0,2,1,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Boeddistisch Centrum Phuntsok Chö Ling,0599::SB577,3024 CL,970,224,0,3,0,0,2,210,15,0,0,0,0,0,227,18,12,3,35,28,9,15,4,16,1,0,29,6,16,3,2,14,6,2,0,0,4,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RSW Sperwers,0599::SB578,3084 NN,1231,89,0,0,0,0,0,77,12,0,0,0,0,0,89,5,5,6,10,8,9,5,4,5,1,2,14,4,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WSV Tarwewijk,0599::SB579,3081 XB,1143,195,1,0,0,0,2,175,19,0,0,0,0,0,196,13,22,8,27,22,12,5,11,15,2,3,15,6,10,4,2,6,7,2,1,2,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Korfbal NIO/Handbalvereniging de Meeuwen,0599::SB580,3053 PA,928,407,2,0,0,0,0,381,28,0,0,0,0,0,409,99,13,16,132,30,11,14,9,19,3,1,1,12,3,16,3,20,0,3,0,0,0,0,2,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grote Kerk Overschie,0599::SB581,3043 CP,919,575,0,1,0,1,7,522,48,0,0,1,0,0,577,92,44,27,148,52,17,24,25,51,2,8,0,18,6,22,3,30,1,2,0,0,0,0,0,1,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau X-preszo Ministeries,0599::SB582,3067 XG,1184,403,1,2,0,0,3,367,36,0,0,0,0,0,406,52,25,21,72,30,13,27,13,18,2,7,19,38,10,14,6,16,6,2,2,2,4,1,1,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Berlagehof,0599::SB583,3067 CH,886,425,3,2,0,0,2,395,33,0,0,0,0,0,430,67,43,30,68,25,40,18,31,13,7,3,13,22,10,17,2,8,2,0,0,0,0,1,1,1,0,0,1,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Onze Wereld,0599::SB584,3067 XG,1211,510,0,0,0,0,0,455,55,0,0,0,0,0,510,92,55,20,86,34,18,30,15,24,4,9,14,28,21,25,1,21,6,5,0,0,1,0,0,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk het Middelpunt,0599::SB585,3085 EX,757,325,0,8,0,0,1,290,42,0,0,0,0,0,333,41,36,8,45,21,23,10,7,7,2,0,44,22,25,9,0,2,19,0,0,0,0,0,1,0,2,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Emmauscollege,0599::SB586,3037 MR,1245,424,1,0,0,3,0,371,57,0,0,3,0,0,428,79,47,21,73,26,18,20,28,12,1,5,14,26,11,18,0,10,3,2,0,4,4,0,0,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau STC Group,0599::SB587,3024 EA,589,1062,1,3,1,0,6,976,85,0,0,1,0,0,1067,212,24,26,331,99,36,64,11,59,1,2,16,29,31,21,3,82,5,4,0,0,2,0,1,1,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Marnix Gymnasium,0599::SB588,3022 EA,1291,802,4,2,0,0,1,744,63,0,0,0,0,0,808,82,27,20,230,118,26,44,22,59,2,4,39,21,23,13,0,47,16,3,1,1,3,0,0,0,0,0,0,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CCPR,0599::SB589,3025 BC,1033,169,0,0,0,0,0,132,37,0,0,0,0,0,169,12,3,1,22,4,4,7,3,5,0,0,56,0,8,1,1,7,33,0,0,0,1,0,0,0,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rotterdamse Volksuniversiteit,0599::SB590,3023 ER,1359,973,2,2,0,1,5,910,63,0,0,1,0,0,978,133,26,30,280,108,31,44,16,78,1,1,41,14,49,18,2,80,6,7,0,0,5,1,0,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Thuis in West,0599::SB591,3021 XE,1219,255,0,0,0,0,1,231,23,0,0,0,0,0,255,29,8,3,57,17,17,7,22,20,0,4,20,3,10,3,0,24,7,1,0,0,2,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Wijkpaleis,0599::SB592,3021 JS,1355,977,1,3,0,0,6,891,84,0,0,0,0,0,981,89,25,21,243,133,38,56,22,58,3,7,87,24,61,15,0,75,6,2,1,0,1,3,0,0,0,1,1,5,0,0,,
