contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nigeria/Locatie 102 /HMA Abuja,0518::SB964,,9,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Noorwegen/Locatie 418 /HMA Oslo,0518::SB965,,450,414,0,14,15,98,21,80,26,97,9,57,7,1,0,0,1,0,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oekraine/Locatie 307 /HMA Kiev,0518::SB966,,26,19,0,2,0,1,0,10,2,1,5,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oman/Locatie 411 /HMA Muscat,0518::SB967,,84,89,0,1,8,15,0,42,3,7,0,14,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pakistan/Locatie 219 /HMA Islamabad,0518::SB968,,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Palestijns gebied/Locatie 519/Vert. Ramallah,0518::SB969,,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Peru/Locatie 314 /HMA Lima,0518::SB970,,27,19,0,0,1,8,0,1,0,2,5,2,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rusland/Locatie 408 /HMA Moskou,0518::SB971,,38,54,0,1,9,4,1,22,1,5,1,10,0,1,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rwanda/Locatie 308 /HMA Kigali,0518::SB972,,11,45,0,0,2,16,0,10,0,10,2,4,1,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Saoediarabië/Locatie 433 /HMA Riyadh,0518::SB973,,13,9,0,2,2,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Senegal/Locatie 201 /HMA Dakar,0518::SB974,,6,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servië/Locatie 119 /HMA Belgrado,0518::SB975,,22,24,0,2,0,8,1,5,1,3,0,6,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Singapore/Locatie 509 /HMA Singapore,0518::SB976,,351,263,0,19,14,32,1,134,13,15,0,54,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Soedan/Locatie 306 /HMA Khartoum,0518::SB977,,3,12,0,0,3,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sri Lanka/Locatie 133 /HMA Colombo,0518::SB978,,13,13,0,0,1,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Suriname/Locatie 422 /HMA Paramaribo,0518::SB979,,162,169,0,4,14,58,10,24,5,39,1,17,1,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Syrië/Locatie 202 /HMA Damascus,0518::SB980,,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tanzania/Locatie 203 /HMA Dar es Salaam,0518::SB981,,30,30,0,0,1,10,0,4,1,4,2,5,0,2,0,1,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Thailand/Locatie 116 /HMA Bangkok,0518::SB982,,355,287,1,15,8,46,14,73,55,36,13,37,1,4,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Trinidad en Tobago/Locatie 425 /HMA Port of Spain,0518::SB983,,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tunesië/Locatie 524 /HMA Tunis,0518::SB984,,20,13,0,0,2,3,0,1,3,1,0,3,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Turkije/Locatie 108 /HMA Ankara,0518::SB985,,110,94,0,2,9,16,0,21,9,20,0,19,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Uganda/Locatie 304 /HMA Kampala,0518::SB986,,27,45,0,0,0,21,0,4,0,16,2,2,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Uruguay/Locatie 407 /HMA Montevideo,0518::SB987,,31,26,1,0,1,3,3,14,2,1,1,1,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Venezuela/Locatie 132 /HMA Caracas,0518::SB988,,3,12,0,0,1,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigde Arabische Emiraten/Locatie 101 /HMA Abu Dhabi,0518::SB989,,234,165,0,7,12,19,2,75,3,7,3,42,2,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigde Staten van Amerika/Locatie 528 /HMA Washington,0518::SB990,,2128,1767,3,84,109,372,35,557,100,195,41,316,25,8,0,3,2,1,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Viëtnam/Locatie 213 /HMA Hanoi,0518::SB991,,31,47,0,2,1,7,3,8,4,7,6,11,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zambia/Locatie 319 /HMA Lusaka,0518::SB992,,41,38,0,0,8,11,1,4,0,6,0,8,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zimbabwe/Locatie 214 /HMA Harare,0518::SB993,,41,12,0,0,1,3,0,2,2,1,2,1,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zuidafrika/Locatie 427 /HMA Pretoria,0518::SB994,,542,472,0,17,66,43,2,158,91,36,13,51,5,5,0,2,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zuidkorea/Locatie 507 /HMA Seoel,0518::SB995,,19,17,0,4,4,2,0,7,1,1,2,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zwitserland/Locatie 121 /HMA Bern,0518::SB996,,2128,1864,1,88,143,331,24,636,125,224,34,315,14,5,0,6,2,0,3,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB997,,0,2477,6,86,208,448,111,663,158,369,60,405,32,7,1,5,3,1,1,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB1000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB1001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB1002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB1003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nederland/'s-Gravenhage,0518::SB1004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
